Class ID	Preferred Label	Synonyms	Definitions	Obsolete	CUI	Semantic Types	Parents	AAL	ACR_ID	ACR_Term	Acronym	Anatomical_Site	Anterior_to	Attaches_to	Blood_Supply_of	Bounded_by	Bounds	Branch_Of	Branch_Part_of	Changes made to class	CMA_Label	Comment	Constitutional_Part_Of	Contained_In	Contains	Continuous_With	Created mm/dd/yyyy	Definition	Distal_to	Drains_Into	External_to	FMAID	Freesurfer	Has_Blood_Supply	Has_Branch	Has_Branch_Part	Has_Constitutional_Part	Has_Entrapment_Site	Has_Innervation_Source	Has_insertion	Has_Member	Has_origin	Has_Part	Has_Regional_Part	Has_Subtype	http://data.bioontology.org/metadata/prefixIRI	id	Image_URL	Inferior_to	Innervates	Insertion_of	Is_A	JHU_DTI-81	JHU_White-Matter_Tractography_Atlas	language	Left_Lateral_to	Lymphatic_Drainage	Lymphatic_Drainage_Of	May_Be_Caused_By	May_Cause	Member_Of	Misspelling of term	name	Name	Neurolex_ID	Neurolex_Term	Non-English_name	Origin_of	Part_Of	Posterior_to	Preferred_name	Preferred_Name_for_Obsolete	Preferred_name_German	Projects_From	Projects_To	Proximal_to	Radlex version of class change	Receives_attachment_from	Receives_Drainage_From	Receives_Input_From	Receives_Projection_From	Regional_Part_Of	Related_modality	Replaced_by	Right_Lateral_to	Segment_Of	Sends_Output_To	SNOMED_ID	SNOMED_Term	Source	Superior_to	Surrounded_by	Surrounds	Synonym	Synonym_German	Talairach	Term type	Term_Status	Tributary_Of	UMLS_ID	UMLS_Term	Unsanctioned Term
http://www.radlex.org/RID/#RID43765	articular branch of median nerve			FALSE			http://www.radlex.org/RID/#RID14961																									291244													http://www.radlex.org/RID/#RID43769|http://www.radlex.org/RID/#RID43766	RID43765						http://www.radlex.org/RID/#RID14961																			articular branch of median nerve		Ramus articularis des Nervus medianus																													
http://www.radlex.org/RID/#RID38600	not requiring a physician			FALSE			http://www.radlex.org/RID/#RID38598																																							RID38600						http://www.radlex.org/RID/#RID38598																			not requiring a physician		kein Arzt erforderlich																	Playbook												
http://www.radlex.org/RID/#RID3214	superficial peroneal retinaculum			FALSE			http://www.radlex.org/RID/#RID3212																																							RID3214						http://www.radlex.org/RID/#RID3212																			superficial peroneal retinaculum		Oberflächliches Retinaculum peroneorum																													
http://www.radlex.org/RID/#RID39142	posteromedial	postero-medial		FALSE			http://www.radlex.org/RID/#RID5851																																							RID39142						http://www.radlex.org/RID/#RID5851																			posteromedial		posteromedial																					postero-medial								
http://www.radlex.org/RID/#RID38050	left second lumbar vein			FALSE			http://www.radlex.org/RID/#RID38048																									15379														RID38050						http://www.radlex.org/RID/#RID38048																	http://www.radlex.org/RID/#RID30899|http://www.radlex.org/RID/#RID30898|http://www.radlex.org/RID/#RID30900		left second lumbar vein		linke Vena lumbalis II									http://www.radlex.org/RID/#RID30899|http://www.radlex.org/RID/#RID30898|http://www.radlex.org/RID/#RID30900																				
http://www.radlex.org/RID/#RID20379	gray matter of anterior cingulate gyrus	"anterior cingulate cortex|cingulate gyrus, anterior division"		FALSE			http://www.radlex.org/RID/#RID20366														Cga											271599											http://www.radlex.org/RID/#RID26088|http://www.radlex.org/RID/#RID26187|http://www.radlex.org/RID/#RID25994|http://www.radlex.org/RID/#RID13636	http://www.radlex.org/RID/#RID26088|http://www.radlex.org/RID/#RID26187|http://www.radlex.org/RID/#RID25994|http://www.radlex.org/RID/#RID13636	http://www.radlex.org/RID/#RID20381|http://www.radlex.org/RID/#RID20380	RID20379						http://www.radlex.org/RID/#RID20366																			gray matter of anterior cingulate gyrus		graue Substanz des anterioren Gyrus cinguli																					"anterior cingulate cortex|cingulate gyrus, anterior division"								
http://www.radlex.org/RID/#RID6255	adventitia	tunica externa	"The outermost covering of organs, blood vessels, and other such structures in the body. It is composed of connective tissue. [MeSH]"	FALSE			http://www.radlex.org/RID/#RID29216																					"The outermost covering of organs, blood vessels, and other such structures in the body. It is composed of connective tissue. [MeSH]"				45635													http://www.radlex.org/RID/#RID30264|http://www.radlex.org/RID/#RID29660	RID6255						http://www.radlex.org/RID/#RID29216																			adventitia		Adventitia																					tunica externa						C0225342	adventitia	
http://www.radlex.org/RID/#RID26500	subgyral segment of right occipital lobe			FALSE			http://www.radlex.org/RID/#RID26499																									273286														RID26500						http://www.radlex.org/RID/#RID26499																			subgyral segment of right occipital lobe		subgyrales Segment des rechten Okzipitallappens																													
http://www.radlex.org/RID/#RID20740	laterodorsal tegmental nucleus	lateroposterior tegmental nucleus		FALSE			http://www.radlex.org/RID/#RID20675																									77654														RID20740						http://www.radlex.org/RID/#RID20675															nucleus tegmentalis posterolateralis				laterodorsal tegmental nucleus		nucleus tegmentalis posterolateralis																					lateroposterior tegmental nucleus								
http://www.radlex.org/RID/#RID28894	infraclavicular lymph node	deltopectoral lymph node|deltopectoral node|infraclavicular node		FALSE			http://www.radlex.org/RID/#RID28893																									14193														RID28894						http://www.radlex.org/RID/#RID28893																			infraclavicular lymph node		infraklavikulärer Lymphknoten																					deltopectoral lymph node|deltopectoral node|infraclavicular node								
http://www.radlex.org/RID/#RID35491	rim sign of pelvis	pelvic rim sign	"Thin, curvilinear opacity around a pelvic mass on an intravenous pyelogram. Suggests cystic mass, especially ovarian."	FALSE			http://www.radlex.org/RID/#RID29023																					"Thin, curvilinear opacity around a pelvic mass on an intravenous pyelogram. Suggests cystic mass, especially ovarian."																		RID35491						http://www.radlex.org/RID/#RID29023							http://www.radlex.org/RID/#RID3890												rim sign of pelvis		rim sign of pelvis (EN)										http://www.radlex.org/RID/#RID34403							"Eisenberg, Ronald L. Atlas of Signs in Radiology."				pelvic rim sign								
http://www.radlex.org/RID/#RID49998	region of investing fascia of hand			FALSE			http://www.radlex.org/RID/#RID13415													new							5/17/2016																		http://www.radlex.org/RID/#RID49999	RID49998						http://www.radlex.org/RID/#RID13415																			region of investing fascia of hand						3.14																									
http://www.radlex.org/RID/#RID41844	diaphysis of phalanx of ring finger			FALSE			http://www.radlex.org/RID/#RID41814																									37580													http://www.radlex.org/RID/#RID41851|http://www.radlex.org/RID/#RID41848|http://www.radlex.org/RID/#RID41845	RID41844						http://www.radlex.org/RID/#RID41814																			diaphysis of phalanx of ring finger		Diaphyse der Phalanx des Ringfingers																													
